2.429995;-3.745326
11.857792;13.507998
13.684923;0.110492
1.600236;10.790689
13.609454;12.706075
13.283064;4.203570
3.385437;-0.883789
15.449617;14.573641
10.730844;2.151139
1.972879;2.407160
9.124865;10.195945
15.366113;0.025701
-1.409052;2.981696
10.234947;7.179508
13.813067;-5.913827
4.687687;2.551306
12.490592;14.482880
10.225389;0.487443
5.461601;8.150023
9.758594;8.131275
9.950357;0.596307
2.682863;7.338469
14.674088;11.533607
10.445324;-0.630502
1.788586;4.413455
12.849120;9.208272
8.952124;2.820828
4.175839;-2.173405
11.357241;12.941967
12.267543;1.391928
2.437532;7.714684
12.547805;15.165075
12.039495;-3.165536
0.586790;2.465680
10.914059;11.204075
11.802276;-1.622294
0.429327;5.768759
13.280440;14.003555
16.146641;-0.592685
3.306231;8.696159
14.871147;11.489377
15.929456;-0.484065
5.211823;10.514812
12.696509;13.898561
12.696322;-1.838482
2.790120;8.551150
8.136551;13.060314
11.673279;0.395544
2.651119;9.222176
7.848977;15.501740
14.740337;-1.989461
5.526678;5.259932
14.030811;13.912291
10.550151;-0.484732
-0.251590;-1.976771
13.568260;8.859775
14.592373;-0.714959
0.377477;1.508240
10.472694;13.811142
15.436092;2.637791
5.495025;3.602369
9.342767;11.004303
12.974897;5.355631
5.685733;2.204105
14.928444;13.027706
9.897830;0.218171
4.735627;-9.144053
9.293971;10.158125
5.382832;-0.982587
0.024497;8.426083
16.791756;12.828828
14.600130;-1.085807
7.641572;10.351379
7.933309;15.738203
15.040566;2.069682
4.405958;1.079251
12.997501;11.328556
17.045265;2.377818
1.164168;6.165840
11.099029;13.739898
12.725685;-3.279211
6.389606;8.745560
6.191408;11.476895
9.094624;3.835254
0.901670;2.855808
15.396391;9.941650
14.932932;1.717920
0.485500;2.102176
16.248304;13.374485
16.118822;-2.404558
4.309071;7.606580
10.085489;14.263614
11.124948;2.126210
2.477238;3.543817
7.453431;13.036204
15.743597;3.929892
5.756454;10.509179
15.127260;10.902896
18.345598;-3.809274
1.419868;-1.541357
9.447042;12.795931
19.564461;3.938315
1.517205;7.067315
12.685167;8.057367
17.387451;-1.314602
4.254394;-2.552563
8.593165;11.617374
7.081139;1.503526
3.790665;5.272918
13.403916;8.907876
5.934467;-3.587322
2.670265;-5.264712
10.916709;12.781509
15.057499;2.034769
1.437059;2.643027
13.622741;12.150075
15.081499;-3.226232
3.820673;2.165908
11.761396;13.325281
9.780752;1.290596
3.980172;3.143227
14.710953;8.712990
9.967338;-1.561167
0.350215;0.740921
9.983088;13.677676
10.929591;0.529572
-1.281686;-0.770437
13.767928;14.578756
19.464691;-0.891253
2.750963;1.090737
14.858368;16.983095
15.168884;-2.948309
5.833653;7.781512
10.253493;14.108212
12.143084;3.207104
3.398305;3.692813
7.756885;12.630421
13.228077;2.606956
3.242029;10.169361
19.840822;9.485343
12.523483;0.080664
2.762988;1.066181
14.336106;16.158461
4.760770;3.333099
2.197490;11.311710
6.214298;9.139208
13.338516;4.336399
5.112304;-4.004929
13.796661;14.021863
9.313928;4.199377
0.918125;1.508523
5.608880;14.744661
8.716707;0.262661
-0.162643;2.886896
15.014393;11.862147
5.646862;-0.480590
6.900834;1.324727
9.640648;11.498392
12.809114;-1.059253
3.528587;8.446625
13.629759;16.291739
14.041001;-2.646186
4.917480;5.976162
9.357299;11.871157
13.354014;3.284003
3.694634;6.582574
11.386971;11.893382
17.092255;-0.181254
0.820666;4.355050
15.903414;11.959953
13.533931;-1.879978
-5.120296;2.904707
12.009784;10.755485
12.276622;-1.091053
2.423296;6.895524
17.659184;8.172815
16.713436;-2.830745
1.245944;4.420790
9.916454;12.475307
16.643038;2.876215
-0.297841;-4.183889
9.073870;14.677546
11.185828;0.756812
3.730714;-2.676429
13.985878;13.205156
12.325990;-2.634994
4.683676;-4.836855
6.278920;16.481907
11.114113;-5.571498
3.672047;1.730729
10.005531;11.424368
12.920254;-1.548571
4.181182;0.432829
17.888126;13.790839
15.421651;4.519443
3.055489;7.358807
14.974619;13.536441
14.974534;1.223606
0.247646;2.250870
10.845186;15.083103
12.237634;6.287340
0.379868;3.612632
10.426265;12.150396
13.441292;4.102369
4.043569;7.377087
9.191036;10.831267
11.119957;2.358883
6.228631;0.020802
8.902209;9.693331
20.758293;-0.383280
0.797000;-4.943304
11.405175;11.665789
15.456919;0.018764
3.154039;-1.646563
12.350900;10.835419
15.926629;-1.254953
4.867464;4.994077
9.992670;14.086370
15.118012;-2.474195
1.150493;6.111873
14.281637;8.491892
17.841829;1.135295
1.971630;-0.356866
9.143703;15.698574
11.517097;-0.755037
6.207212;-0.682173
9.083927;13.817028
6.874352;0.553322
1.908551;4.330787
7.957155;11.061082
11.023489;1.902364
4.049664;-3.266373
11.907342;13.710879
16.544025;-2.221515
0.080544;4.893456
15.620570;13.487226
14.426345;-1.093437
0.887859;-1.288182
9.745057;13.923144
12.279617;1.526499
2.480490;0.246894
16.229805;11.511407
11.193367;0.969347
1.903806;5.990463
9.391512;14.008245
12.536189;2.475689
4.049033;7.988495
15.313418;14.360381
9.785586;-2.767497
5.515286;7.552426
10.832989;11.837147
14.077127;-0.456904
6.037112;2.392140
10.281470;12.372172
13.518450;0.762546
7.185801;0.062447
8.656931;11.191671
10.489328;1.751047
7.134922;-3.625933
8.801624;8.156445
7.607383;3.885652
1.255528;0.370327
14.393192;10.798426
13.969684;1.567823
0.482125;3.265802
12.804314;15.236023
11.424327;1.096881
0.764782;9.207996
18.771704;12.908055
7.922997;-3.247879
6.610174;-3.559305
9.293798;8.775683
11.520952;1.580695
3.203102;-1.462236
11.562215;10.905610
10.384280;2.047795
5.449004;3.024641
13.175189;12.741654
8.848719;-1.068403
3.165962;-5.054035
4.452275;11.856596
16.627773;1.388856
5.085991;-1.109051
13.060571;11.563686
14.274553;0.510379
2.181526;0.164637
11.027253;13.397520
9.188725;2.201078
3.215142;2.768750
15.405861;16.089272
9.542714;-5.933551
5.143671;0.861851
13.669544;16.216270
14.562941;-2.233065
5.994423;-1.020118
13.225959;15.839867
9.776159;-0.471347
0.272324;2.300609
12.354954;11.609659
9.382536;-1.215313
6.333566;0.949488
9.741777;11.149889
9.519608;4.852783
3.569399;-1.563680
9.510064;11.907124
7.847391;0.992472
4.424127;4.622760
12.786736;10.895533
15.637365;4.784083
0.920553;4.261680
13.812285;11.832918
13.205680;3.152931
-2.111196;5.246865
11.851785;12.601719
14.754168;-0.004343
5.419732;3.648458
9.741864;14.443096
10.130945;0.599625
-0.053199;0.300390
7.684064;6.509852
17.360239;1.873504
4.442740;-7.070829
13.933258;13.899703
7.782456;-3.237978
3.522366;4.098244
11.136580;13.461734
12.555981;-1.941079
-1.600912;-7.896546
15.526182;12.827367
12.042686;-1.945290
3.933793;-4.555582
14.856015;10.728797
17.880930;-1.964268
-2.032004;2.929003
10.497809;8.161720
10.105934;1.661300
0.509846;2.528175
10.344151;11.232441
7.903168;-1.824313
2.070167;3.783944
12.716749;12.778243
5.920880;-0.655348
3.176097;8.807759
9.932452;10.132500
13.838429;-2.595461
5.715664;-1.629952
6.178532;10.642266
14.267633;-3.284974
1.936390;-0.934173
12.601151;11.431828
12.814262;2.469759
5.146853;6.192511
12.679370;11.324234
7.551985;-0.260747
5.089658;-5.103965
9.280396;12.146736
11.744370;0.330123
5.537934;6.520293
9.369852;14.690745
11.764105;-0.729578
4.777586;-6.000954
11.596730;11.071065
14.683915;-0.621254
7.047493;8.798508
9.893372;11.166707
13.292363;2.924762
4.144904;5.844451
9.990211;14.005384
13.099915;4.153327
2.017199;1.705345
14.981634;11.774641
14.237539;-5.798926
6.707632;-1.236822
12.423233;9.988228
18.244349;-1.625100
4.707300;0.857419
10.792829;14.056048
15.455176;-1.454179
1.339419;-4.224541
14.286989;12.807819
10.460548;0.804212
2.890474;-1.242158
8.793248;14.974855
14.841462;-0.123426
2.721625;0.921296
14.481107;10.973312
14.242717;-3.111126
6.132810;8.890062
10.288751;13.634589
15.521091;-1.159648
2.826524;-0.381237
10.407075;10.566246
14.061716;0.155615
-0.094842;3.338299
8.494034;12.075450
6.784397;2.281893
-0.233453;4.257659
15.965140;10.374002
20.750845;2.700271
2.597172;-0.237018
15.555645;12.732757
18.176802;0.069729
0.359681;13.212796
12.874576;7.825744
11.170627;0.491036
-2.717469;-2.567536
8.798370;14.134502
9.571609;2.495405
-0.463750;0.001018
16.140940;9.275890
15.134621;-5.714697
0.654120;8.715645
11.622191;13.247183
14.876986;4.687795
6.966719;2.352294
8.074078;8.251139
15.903605;-0.083343
1.847259;-3.928170
11.574973;11.697998
18.411144;0.963890
5.388377;0.265653
11.374300;11.480286
13.975923;-0.530776
7.714423;-5.019606
14.740957;14.480429
10.181062;-2.000127
5.157837;5.319918
12.958737;12.007778
16.358385;4.003095
3.119509;2.594261
10.297996;9.799435
13.681765;-1.452323
0.808737;-2.891152
8.728684;14.025742
15.321966;-2.930029
1.073108;1.046917
11.093136;14.581568
15.111781;-2.633880
5.957412;4.048930
9.989602;14.231702
7.073728;-0.945931
4.255569;-2.804892
13.310309;9.071617
11.276710;-0.600761
4.751617;9.518270
9.713896;8.576629
9.576400;1.633700
4.047239;3.163459
18.046206;9.915848
10.027740;1.888030
2.332173;1.874130
13.714246;12.889945
14.777230;-1.908320
2.698534;9.938182
14.969866;20.332275
7.414513;-2.812474
0.129654;3.761586
12.087589;15.766056
13.728125;1.598779
1.781478;-1.151021
10.423714;14.810180
12.979831;0.356520
1.478622;-0.495065
8.951813;11.041810
12.887954;4.577636
-1.658828;2.749523
8.595616;10.287565
9.478531;-2.215426
0.427144;14.594342
9.637024;11.219811
16.276171;-2.319275
2.852921;6.155912
8.818303;15.365864
13.280776;3.141474
